Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address
442,1ST ST / EMERALD WOOD DR,TURNED_ON,03/13/2018,Advidia,LOC16-004510,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4900,1ST ST,,601,EMERALD WOOD DR,,5152507,,"(30.2128639, -97.778511)",ONLINE,03/14/2018 01:30:00 PM +0000,-97.778511,30.2128639,,http://162.89.4.145/CCTVImages/CCTV442.jpg
423,WILLIAM CANNON DR / STONLEIGH PL,TURNED_ON,03/17/2018,Advidia,LOC16-002045,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,2300,WILLIAM CANNON DR,,6501,STONLEIGH PL,,5154994,,"(30.1864319, -97.7588806)",ONLINE,03/18/2018 01:30:00 PM +0000,-97.7588806,30.1864319,,http://162.89.4.145/CCTVImages/CCTV423.jpg
425,WILLIAM CANNON DR / BECKETT RD,TURNED_ON,03/17/2018,Advidia,LOC16-002125,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,5400,WILLIAM CANNON DR,,6807,BECKETT RD,,5145695,,"(30.2249718, -97.8549728)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.8549728,30.2249718,,http://162.89.4.145/CCTVImages/CCTV425.jpg
426,WILLIAM CANNON DR / BRUSH COUNTRY RD,TURNED_ON,03/16/2018,Advidia,LOC16-002130,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,4600,WILLIAM CANNON DR,,6701,BRUSH COUNTRY RD,,5146898,,"(30.2233868, -97.8416977)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.8416977,30.2233868,,http://162.89.4.145/CCTVImages/CCTV426.jpg
424,WILLIAM CANNON DR / WOODHUE DR,TURNED_ON,03/16/2018,Advidia,LOC16-001960,,SOUTHWEST,"5,2",AUSTIN FULL PURPOSE,ROADWAY,,,1300,WILLIAM CANNON DR,,6605,WOODHUE DR,,5150583,,"(30.2003918, -97.7987671)",ONLINE,04/04/2018 08:30:00 AM +0000,-97.7987671,30.2003918,,http://162.89.4.145/CCTVImages/CCTV424.jpg
448,BRAKER LN / KRAMER LN,TURNED_ON,07/05/2017,Spectra Enhanced,LOC16-002250,,NORTHWEST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,2219,BRAKER LN,,2301,KRAMER LN,,5160273,,"(30.3908577, -97.7140121)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7140121,30.3908577,,http://162.89.4.145/CCTVImages/CCTV448.jpg
449,AIRPORT BLVD / GUADALUPE ST,DESIRED,,,LOC16-000065,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,6800,AIRPORT BLVD,,6800,GUADALUPE ST,,5160128,,"(30.3339596, -97.7169266)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7169266,30.3339596,,http://162.89.4.145/CCTVImages/CCTV449.jpg
450,AIRPORT BLVD / KOENIG LN SVRD,DESIRED,,,LOC16-000855,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,5701,AIRPORT BLVD,,733,KOENIG LN SVRD,,5160656,,"(30.31991, -97.7125473)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7125473,30.31991,,http://162.89.4.145/CCTVImages/CCTV450.jpg
451,AIRPORT BLVD / 53RD HALF ST,DESIRED,,,LOC16-000850,,NORTHEAST,"4,9",AUSTIN FULL PURPOSE,ROADWAY,,,5300,AIRPORT BLVD,,800,53RD HALF ST,,5160439,,"(30.3150253, -97.7146301)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7146301,30.3150253,,http://162.89.4.145/CCTVImages/CCTV451.jpg
452,AIRPORT BLVD / ZACH SCOTT ST,DESIRED,,,LOC16-004785,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,4100,AIRPORT BLVD,,1824,ZACH SCOTT ST,,5161201,,"(30.2941189, -97.7078781)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7078781,30.2941189,,http://162.89.4.145/CCTVImages/CCTV452.jpg
453,AIRPORT BLVD / 38TH HALF ST,DESIRED,,,LOC16-000825,,NORTHEAST,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,3801,AIRPORT BLVD,,1814,38TH HALF ST,,5161289,,"(30.2891846, -97.7072449)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7072449,30.2891846,,http://162.89.4.145/CCTVImages/CCTV453.jpg
454,AIRPORT BLVD / MANOR RD,TURNED_ON,08/01/2017,Spectra Enhanced,LOC16-000820,,NORTHEAST,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,2241,AIRPORT BLVD,,3000,MANOR RD,,5161390,,"(30.286293, -97.7063599)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7063599,30.286293,,http://162.89.4.145/CCTVImages/CCTV454.jpg
455,AIRPORT BLVD / 12TH ST,DESIRED,,,LOC16-000810,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,1200,AIRPORT BLVD,,3250,12TH ST,,5162046,,"(30.2768612, -97.7003326)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7003326,30.2768612,,http://162.89.4.145/CCTVImages/CCTV455.jpg
456,AIRPORT BLVD / BOLM RD,TURNED_ON,06/07/2017,Spectra Enhanced,LOC16-000790,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1000,AIRPORT BLVD,,5000,BOLM RD,,5162808,,"(30.2600937, -97.6938629)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6938629,30.2600937,,http://162.89.4.145/CCTVImages/CCTV456.jpg
459,KOENIG LN / WOODROW AVE,DESIRED,,,LOC16-000060,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1400,KOENIG LN,,5900,WOODROW AVE,,5158454,,"(30.3308716, -97.7315903)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7315903,30.3308716,,http://162.89.4.145/CCTVImages/CCTV459.jpg
461,KOENIG LN / ARROYO SECO,TURNED_ON,07/29/2017,Spectra Enhanced,LOC16-004720,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1600,KOENIG LN,,5900,ARROYO SECO,,5157958,,"(30.33239, -97.73474)",OFFLINE,01/11/2018 03:30:00 PM +0000,-97.73474,30.33239,,http://162.89.4.145/CCTVImages/CCTV461.jpg
464,BURNET RD / WHITE HORSE TRL,DESIRED,,,LOC16-000405,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,6314,BURNET RD,,2101,WHITE HORSE TRL,,5157237,,"(30.33848, -97.7392502)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7392502,30.33848,,http://162.89.4.145/CCTVImages/CCTV464.jpg
465,BURNET RD / ADAMS AVE,DESIRED,,,LOC16-004710,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,5500,BURNET RD,,5600,ADAMS AVE,,5157168,,"(30.3300705, -97.7398911)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7398911,30.3300705,,http://162.89.4.145/CCTVImages/CCTV465.jpg
467,BURNET RD / NORTHCROSS DR,DESIRED,,,LOC16-000450,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,7600,BURNET RD,,7601,NORTHCROSS DR,,5158100,,"(30.3522167, -97.7332458)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7332458,30.3522167,,http://162.89.4.145/CCTVImages/CCTV467.jpg
468,BURNET RD / STECK AVE,DESIRED,,,LOC16-000380,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,8224,BURNET RD,,2501,STECK AVE,,5158619,,"(30.3618469, -97.7293396)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7293396,30.3618469,,http://162.89.4.145/CCTVImages/CCTV468.jpg
469,BURNET RD / RUTLAND DR,DESIRED,,,LOC16-002260,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,10000,BURNET RD,,2401,RUTLAND DR,,5159209,,"(30.3834267, -97.7240753)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7240753,30.3834267,,http://162.89.4.145/CCTVImages/CCTV469.jpg
470,BURNET RD / KRAMER LN,DESIRED,,,LOC16-002275,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,10800,BURNET RD,,2625,KRAMER LN,,5159550,,"(30.3952026, -97.7203979)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7203979,30.3952026,,http://162.89.4.145/CCTVImages/CCTV470.jpg
463,MOPAC EXPY / NORTHLAND DR,TURNED_ON,02/28/2018,Advidia,LOC16-002170,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,5300,MOPAC EXPY,,3000,NORTHLAND DR,,5155147,,"(30.3355293, -97.7537231)",ONLINE,03/01/2018 03:30:00 PM +0000,-97.7537231,30.3355293,,http://162.89.4.145/CCTVImages/CCTV463.jpg
458,KOENIG LN / GUADALUPE ST,TURNED_ON,03/10/2018,Advidia,LOC16-000045,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,600,KOENIG LN,,5510,GUADALUPE ST,,5159393,,"(30.3235016, -97.7238312)",ONLINE,03/11/2018 01:30:00 PM +0000,-97.7238312,30.3235016,,http://162.89.4.145/CCTVImages/CCTV458.jpg
466,BURNET RD / 49TH ST,TURNED_ON,03/14/2018,Advidia,LOC16-000440,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,4900,BURNET RD,,2101,49TH ST,,5157310,,"(30.3198566, -97.7392273)",ONLINE,03/20/2018 01:30:00 PM +0000,-97.7392273,30.3198566,,http://162.89.4.145/CCTVImages/CCTV466.jpg
446,BRAKER LN / PARKFIELD DR,TURNED_ON,03/15/2018,Advidia,LOC16-002515,,NORTHWEST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,1400,BRAKER LN,,11200,PARKFIELD DR,,5162233,,"(30.3861217, -97.6957474)",ONLINE,04/04/2018 08:30:00 AM +0000,-97.6957474,30.3861217,,http://162.89.4.145/CCTVImages/CCTV446.jpg
471,BURNET RD / GAULT LN,DESIRED,,,LOC16-002245,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,11700,BURNET RD,,2901,GAULT LN,,5160013,,"(30.4049339, -97.7160492)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7160492,30.4049339,,http://162.89.4.145/CCTVImages/CCTV471.jpg
472,BURNET RD / ESPERANZA XING,DESIRED,,,LOC16-004290,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,11100,BURNET RD,,2901,ESPERANZA XING,,5159662,,"(30.3983212, -97.7193222)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7193222,30.3983212,,http://162.89.4.145/CCTVImages/CCTV472.jpg
475,RUNDBERG LN / COLLINFIELD DR,DESIRED,,,LOC16-002415,,NORTHWEST,4,AUSTIN FULL PURPOSE,ROADWAY,,,1000,RUNDBERG LN,,9200,COLLINFIELD DR,,5161615,,"(30.3653278, -97.7016525)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7016525,30.3653278,,http://162.89.4.145/CCTVImages/CCTV475.jpg
476,RUNDBERG LN / GEORGIAN DR,DESIRED,,,LOC16-002410,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,100,RUNDBERG LN,,9100,GEORGIAN DR,,5162565,,"(30.3608303, -97.6934052)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6934052,30.3608303,,http://162.89.4.145/CCTVImages/CCTV476.jpg
477,RUNDBERG LN / NORTH PLZ,DESIRED,,,LOC16-002345,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,832,RUNDBERG LN,,8800,NORTH PLZ,,5163613,,"(30.3559647, -97.6843338)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.6843338,30.3559647,,http://162.89.4.145/CCTVImages/CCTV477.jpg
478,FM 2222 RD / PARK CENTRE,TURNED_ON,01/24/2018,Advidia,LOC16-004495,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,8502,FM 2222 RD,,,PARK CENTRE,,5148919,,"(30.3822517, -97.813118)",ONLINE,01/25/2018 03:30:00 PM +0000,-97.813118,30.3822517,,http://162.89.4.145/CCTVImages/CCTV478.jpg
479,FM 2222 RD / BELL MOUNTAIN DR,TURNED_ON,01/24/2018,Advidia,LOC16-004240,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,7706,FM 2222 RD,,7751,BELL MOUNTAIN DR,,5149559,,"(30.3771896, -97.8054581)",ONLINE,01/25/2018 03:30:00 PM +0000,-97.8054581,30.3771896,,http://162.89.4.145/CCTVImages/CCTV479.jpg
481,FM 2222 RD / CITY PARK RD,TURNED_ON,07/08/2017,Spectra Enhanced,LOC16-002625,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,6200,FM 2222 RD,,5914,CITY PARK RD,,5150327,,"(30.3658009, -97.7974396)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7974396,30.3658009,,http://162.89.4.145/CCTVImages/CCTV481.jpg
482,FM 2222 RD / MESA DR,TURNED_ON,07/08/2017,Spectra Enhanced,LOC16-004600,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,4014,FM 2222 RD,,5700,MESA DR,,5153101,,"(30.3413143, -97.7696381)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7696381,30.3413143,,http://162.89.4.145/CCTVImages/CCTV482.jpg
483,FM 2222 RD / DRY CREEK DR,TURNED_ON,07/06/2017,Spectra Enhanced,LOC16-004700,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3600,FM 2222 RD,,3801,DRY CREEK DR,,5153910,,"(30.342556, -97.7629929)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7629929,30.342556,,http://162.89.4.145/CCTVImages/CCTV483.jpg
486,FM 620 RD / HATCH RD,TURNED_ON,01/30/2018,Advidia,LOC16-004480,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12108,FM 620 RD,,3400,HATCH RD,,5148292,,"(30.4608479, -97.8199234)",ONLINE,01/31/2018 03:30:00 PM +0000,-97.8199234,30.4608479,,http://162.89.4.145/CCTVImages/CCTV486.jpg
487,FM 620 RD / DEERBROOK TRL,TURNED_ON,01/26/2018,Advidia,LOC16-004470,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12400,FM 620 RD,,12324,DEERBROOK TRL,,5148947,12/04/2017 04:31:00 PM +0000,"(30.4638901, -97.8106232)",ONLINE,01/27/2018 03:30:00 PM +0000,-97.8106232,30.4638901,,http://162.89.4.145/CCTVImages/CCTV487.jpg
489,FM 620 RD / 183 HWY SVRD,DESIRED,,,LOC16-004430,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12811,FM 620 RD,,13870,US 183 HWY SVRD,,5150067,,"(30.4680157, -97.7973709)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7973709,30.4680157,,http://162.89.4.145/CCTVImages/CCTV489.jpg
490,FM 620 RD / LAKE CREEK PKWY,TURNED_ON,01/26/2018,Advidia,LOC16-004475,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,12220,FM 620 RD,,11422,LAKE CREEK PKWY,,5148573,,"(30.4621582, -97.8160172)",ONLINE,01/27/2018 03:30:00 PM +0000,-97.8160172,30.4621582,,http://162.89.4.145/CCTVImages/CCTV490.jpg
491,FM 620 RD / EL SALIDO PKWY,DESIRED,,,LOC16-004465,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,11804,FM 620 RD,,11701,EL SALIDO PKWY,,5148045,,"(30.4580345, -97.8231125)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.8231125,30.4580345,,http://162.89.4.145/CCTVImages/CCTV491.jpg
492,AIRPORT BLVD / LEVANDER LOOP,TURNED_ON,05/30/2017,Spectra Enhanced,LOC16-000865,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,750,AIRPORT BLVD,,7400,LEVANDER LOOP,,5162956,,"(30.2537231, -97.692543)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.692543,30.2537231,,http://162.89.4.145/CCTVImages/CCTV492.jpg
493,QUINLAN PARK RD / STEINER RANCH BLVD,TURNED_ON,06/05/2017,Spectra Enhanced,LOC16-004500,,NORTHWEST,,AUSTIN 2 MILE ETJ,ROADWAY,,,4000,QUINLAN PARK RD,,4000,STEINER RANCH BLVD,,5143802,,"(30.3775234, -97.8848572)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.8848572,30.3775234,,http://162.89.4.145/CCTVImages/CCTV493.jpg
494,BURNET RD / OHLEN RD,TURNED_ON,06/15/2017,Spectra Enhanced,LOC16-000455,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,8300,BURNET RD,,2301,OHLEN RD,,5158652,,"(30.3629112, -97.7290573)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7290573,30.3629112,,http://162.89.4.145/CCTVImages/CCTV494.jpg
480,FM 2222 RD / JESTER BLVD,TURNED_ON,03/09/2018,Advidia,LOC16-003395,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,7200,FM 2222 RD,,6501,JESTER BLVD,,5149888,,"(30.3694973, -97.8019943)",ONLINE,03/11/2018 01:30:00 PM +0000,-97.8019943,30.3694973,,http://162.89.4.145/CCTVImages/CCTV480.jpg
473,METRIC BLVD / RUNDBERG LN,TURNED_ON,03/15/2018,Advidia,LOC16-003590,,NORTHWEST,4,AUSTIN FULL PURPOSE,ROADWAY,,,9310,METRIC BLVD,,2101,RUNDBERG LN,,5159686,,"(30.3751812, -97.7197266)",OFFLINE,03/29/2018 08:30:00 AM +0000,-97.7197266,30.3751812,,http://162.89.4.145/CCTVImages/CCTV473.jpg
495,PARMER LN / HARRIS RIDGE BLVD,TURNED_ON,06/22/2017,Spectra Enhanced,LOC16-003650,,NORTHEAST,7,AUSTIN FULL PURPOSE,ROADWAY,,,300,PARMER LN,,12801,HARRIS RIDGE BLVD,,5165757,,"(30.4023132, -97.6573715)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6573715,30.4023132,,http://162.89.4.145/CCTVImages/CCTV495.jpg
496,PARMER LN / SAMSUNG BLVD,TURNED_ON,06/22/2017,Spectra Enhanced,LOC16-002805,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,3201,PARMER LN,,12200,SAMSUNG BLVD,,5167289,,"(30.3760014, -97.6317139)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6317139,30.3760014,,http://162.89.4.145/CCTVImages/CCTV496.jpg
497,PARMER LN / LEGENDARY DR (Riata Vista Circle - East),TURNED_ON,05/31/2017,Spectra Enhanced,LOC16-004985,Riata Vista Circle - East,NORTHWEST,6,AUSTIN FULL PURPOSE,BUILDING,,,5400,PARMER LN,,13000,LEGENDARY DR,Riata Vista Cir,5157977,02/10/2017 09:23:00 PM +0000,"(30.43435576, -97.73172024)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.73172024,30.43435576,,http://162.89.4.145/CCTVImages/CCTV497.jpg
498,MANOR RD / BERKMAN DR,TURNED_ON,05/30/2017,Spectra Enhanced,LOC16-002395,,NORTHEAST,"9,1",AUSTIN FULL PURPOSE,ROADWAY,,,3500,MANOR RD,,3700,BERKMAN DR,,5162218,,"(30.2890873, -97.6985397)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6985397,30.2890873,,http://162.89.4.145/CCTVImages/CCTV498.jpg
499,STASSNEY LN / 1ST ST,TURNED_ON,06/26/2017,Sarix,LOC16-001975,,SOUTHWEST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,600,STASSNEY LN,,5501,1ST ST,,5152189,,"(30.2084713, -97.7815247)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7815247,30.2084713,,http://162.89.4.145/CCTVImages/CCTV499.jpg
500,HARRIS BRANCH PKWY / PARMER LN,TURNED_ON,06/27/2017,Spectra Enhanced,LOC16-004250,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,12300,HARRIS BRANCH PKWY,,5700,PARMER LN,,5168235,,"(30.3685207, -97.6131744)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6131744,30.3685207,,http://162.89.4.145/CCTVImages/CCTV500.jpg
504,LAMAR BLVD / MEADOWS DR,TURNED_ON,06/27/2017,Spectra Enhanced,LOC16-002510,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,10508,LAMAR BLVD,,801,MEADOWS DR,,5162805,12/28/2016 04:21:00 PM +0000,"(30.3741302, -97.690773)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.690773,30.3741302,,http://162.89.4.145/CCTVImages/CCTV504.jpg
505,BURNET RD / WATERFORD CENTRE BLVD,TURNED_ON,12/13/2016,Spectra Enhanced,LOC16-003725,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,9300,BURNET RD,,9234,WATERFORD CENTRE BLVD,,5159052,,"(30.3773537, -97.7254715)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7254715,30.3773537,,http://162.89.4.145/CCTVImages/CCTV505.jpg
506,CAMERON RD / 290 HWY SVRD,TURNED_ON,09/24/2016,Spectra Enhanced,LOC16-003270,,NORTHEAST,"4,1",AUSTIN FULL PURPOSE,ROADWAY,,,6313,CAMERON RD,,6450,US 290 HWY SVRD,,5162504,,"(30.3218555, -97.6949463)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6949463,30.3218555,,http://162.89.4.145/CCTVImages/CCTV506.jpg
508,ENFIELD RD / EXPOSITION BLVD,TURNED_ON,09/26/2016,Spectra Enhanced,LOC16-003700,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2700,ENFIELD RD,,1500,EXPOSITION BLVD,,5152981,,"(30.2905979, -97.7720566)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7720566,30.2905979,,http://162.89.4.145/CCTVImages/CCTV508.jpg
513,1ST ST / DITTMAR RD,TURNED_ON,09/30/2016,Spectra Enhanced,LOC16-002105,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,7500,1ST ST,,622,DITTMAR RD,,5151136,,"(30.1838989, -97.7926559)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7926559,30.1838989,,http://162.89.4.145/CCTVImages/CCTV513.jpg
514,OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),TURNED_ON,03/02/2016,Sarix,LOC16-003670,SCOTLAND WELL DR,NORTHWEST,"10,6",AUSTIN FULL PURPOSE,ROADWAY,,,8800,OLD LAMPASAS TRL,,8043,SPICEWOOD SPRINGS RD,,5150518,,"(30.4225273, -97.7936096)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7936096,30.4225273,,http://162.89.4.145/CCTVImages/CCTV514.jpg
515,LAMAR BLVD / 51ST ST,TURNED_ON,06/29/2017,Spectra Enhanced,LOC16-000010,,NORTHEAST,"7,9",AUSTIN FULL PURPOSE,ROADWAY,,,5000,LAMAR BLVD,,601,51ST ST,,5158588,,"(30.3187695, -97.7308197)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7308197,30.3187695,,http://162.89.4.145/CCTVImages/CCTV515.jpg
509,STECK AVE / MOPAC EXPY SVRD,TURNED_ON,03/20/2018,Spectra Enhanced,LOC16-002210,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3451,STECK AVE,,8200,MOPAC EXPY SVRD,,5156695,,"(30.3679314, -97.7419205)",OFFLINE,03/29/2018 08:30:00 AM +0000,-97.7419205,30.3679314,,http://162.89.4.145/CCTVImages/CCTV509.jpg
510,MOPAC EXPY SVRD / BEE CAVES RD,TURNED_ON,09/22/2016,Spectra Enhanced,LOC16-005245,,SOUTHWEST,8,AUSTIN FULL PURPOSE,BUILDING,,,800,MOPAC EXPY SVRD,,2500,BEE CAVES RD,,5151862,03/28/2017 09:29:00 PM +0000,"(30.265333, -97.782313)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.782313,30.265333,,http://162.89.4.145/CCTVImages/CCTV510.jpg
511,3901 BLK W SLAUGHTER LN (BOWIE HIGH SCHOOL),TURNED_ON,09/29/2016,Spectra Enhanced,LOC16-002605,BOWIE HIGH SCHOOL,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3901,SLAUGHTER LN,,,,,,,"(30.1891022, -97.8568878)",ONLINE,03/31/2018 08:30:00 AM +0000,-97.8568878,30.1891022,,http://162.89.4.145/CCTVImages/CCTV511.jpg
501,FM 620 RD / WILSON PARKE AVE,TURNED_ON,06/27/2017,Spectra Enhanced,LOC16-004330,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8116,FM 620 RD,,11701,WILSON PARKE AVE,,5145963,,"(30.416769, -97.8473129)",ONLINE,04/03/2018 08:30:00 AM +0000,-97.8473129,30.416769,,http://162.89.4.145/CCTVImages/CCTV501.jpg
502,FM 620 RD / BOULDER LN (South),TURNED_ON,06/27/2017,Spectra Enhanced,LOC16-004375,South,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,8400,FM 620 RD,,10200,BOULDER LN,,5146359,,"(30.4287834, -97.842659)",ONLINE,04/03/2018 08:30:00 AM +0000,-97.842659,30.4287834,,http://162.89.4.145/CCTVImages/CCTV502.jpg
516,PARMER LN / DALLAS DR,TURNED_ON,07/11/2017,Spectra Enhanced,LOC16-003865,,NORTHWEST,6,AUSTIN LTD,ROADWAY,,,6901,PARMER LN,,6801,DALLAS DR,,5155524,,"(30.4502716, -97.7474213)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7474213,30.4502716,,http://162.89.4.145/CCTVImages/CCTV516.jpg
518,US 290 HWY SVRD / SPRINGDALE RD,TURNED_ON,07/19/2017,Spectra Enhanced,LOC16-003935,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,9200,US 290 HWY SVRD,,8496,SPRINGDALE RD,,5166036,,"(30.329023, -97.654752)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.654752,30.329023,,http://162.89.4.145/CCTVImages/CCTV518.jpg
519,SPRINGDALE RD / 290 HWY SVRD,TURNED_ON,07/20/2017,Spectra Enhanced,LOC16-004810,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,8108,SPRINGDALE RD,,8700,US 290 HWY SVRD,,5166007,,"(30.3281689, -97.6552582)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.6552582,30.3281689,,http://162.89.4.145/CCTVImages/CCTV519.jpg
520,KOENIG LN / GROVER AVE,TURNED_ON,07/25/2017,Spectra Enhanced,LOC16-000055,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1200,KOENIG LN,,5900,GROVER AVE,,5158705,,"(30.3298817, -97.7294846)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.7294846,30.3298817,,http://162.89.4.145/CCTVImages/CCTV520.jpg
